Id,ActivityHour,StepTotal,TotalIntensity,AverageIntensity,Calories
4388161847,2016-04-18T11:00:00Z,228,9,0.15,116
4388161847,2016-04-18T14:00:00Z,169,9,0.15,104
4388161847,2016-04-20T12:00:00Z,413,9,0.15,121
4388161847,2016-04-20T15:00:00Z,334,9,0.15,112
4388161847,2016-04-27T07:00:00Z,225,9,0.15,106
4388161847,2016-04-27T14:00:00Z,347,9,0.15,112
4388161847,2016-04-27T15:00:00Z,284,9,0.15,112
4388161847,2016-04-29T09:00:00Z,242,9,0.15,107
4388161847,2016-04-29T22:00:00Z,246,9,0.15,118
4388161847,2016-05-02T12:00:00Z,437,9,0.15,117
4388161847,2016-05-04T08:00:00Z,216,9,0.15,105
4388161847,2016-05-04T13:00:00Z,188,9,0.15,109
4388161847,2016-05-04T14:00:00Z,223,9,0.15,105
4388161847,2016-05-05T10:00:00Z,408,9,0.15,113
4388161847,2016-05-09T07:00:00Z,556,9,0.15,126
4388161847,2016-05-09T10:00:00Z,319,9,0.15,114
4388161847,2016-05-09T13:00:00Z,198,9,0.15,106
4388161847,2016-05-12T11:00:00Z,398,9,0.15,120
4445114986,2016-04-16T14:00:00Z,251,9,0.15,97
4445114986,2016-04-16T23:00:00Z,97,9,0.15,88
4445114986,2016-04-17T19:00:00Z,216,9,0.15,93
4445114986,2016-04-20T11:00:00Z,130,9,0.15,90
4445114986,2016-04-21T23:00:00Z,100,9,0.15,87
4445114986,2016-04-23T12:00:00Z,210,9,0.15,90
4445114986,2016-04-29T15:00:00Z,148,9,0.15,91
4445114986,2016-05-01T16:00:00Z,222,9,0.15,95
4445114986,2016-05-03T23:00:00Z,139,9,0.15,89
4445114986,2016-05-04T13:00:00Z,110,9,0.15,89
4445114986,2016-05-04T21:00:00Z,144,9,0.15,90
4445114986,2016-05-05T18:00:00Z,125,9,0.15,90
4445114986,2016-05-10T20:00:00Z,79,9,0.15,88
4445114986,2016-05-10T21:00:00Z,163,9,0.15,90
4558609924,2016-04-13T11:00:00Z,272,9,0.15,77
4558609924,2016-04-20T21:00:00Z,100,9,0.15,70
4558609924,2016-04-21T23:00:00Z,102,9,0.15,70
4558609924,2016-04-26T08:00:00Z,192,9,0.15,77
4558609924,2016-04-27T22:00:00Z,144,9,0.15,74
4558609924,2016-04-28T20:00:00Z,178,9,0.15,75
4558609924,2016-04-28T21:00:00Z,143,9,0.15,75
4558609924,2016-04-29T17:00:00Z,93,9,0.15,72
4558609924,2016-05-02T22:00:00Z,131,9,0.15,72
4558609924,2016-05-06T14:00:00Z,212,9,0.15,78
4558609924,2016-05-06T15:00:00Z,183,9,0.15,79
4558609924,2016-05-07T21:00:00Z,169,9,0.15,74
4558609924,2016-05-09T17:00:00Z,139,9,0.15,74
4558609924,2016-05-10T11:00:00Z,101,9,0.15,72
4702921684,2016-04-13T14:00:00Z,182,9,0.15,112
4702921684,2016-04-14T10:00:00Z,204,9,0.15,114
4702921684,2016-04-14T12:00:00Z,210,9,0.15,114
4702921684,2016-04-15T14:00:00Z,105,9,0.15,113
4702921684,2016-04-19T08:00:00Z,324,9,0.15,120
4702921684,2016-04-20T16:00:00Z,123,9,0.15,113
4702921684,2016-04-21T14:00:00Z,185,9,0.15,111
4702921684,2016-04-23T07:00:00Z,156,9,0.15,110
4702921684,2016-04-24T22:00:00Z,124,9,0.15,108
4702921684,2016-04-25T11:00:00Z,157,9,0.15,110
4702921684,2016-04-25T12:00:00Z,149,9,0.15,113
4702921684,2016-04-29T11:00:00Z,175,9,0.15,115
4702921684,2016-04-29T14:00:00Z,155,9,0.15,116
4702921684,2016-04-30T17:00:00Z,315,9,0.15,120
4702921684,2016-05-03T12:00:00Z,272,9,0.15,117
4702921684,2016-05-04T07:00:00Z,263,9,0.15,120
4702921684,2016-05-09T13:00:00Z,298,9,0.15,117
4702921684,2016-05-10T15:00:00Z,163,9,0.15,111
4702921684,2016-05-11T11:00:00Z,272,9,0.15,116
4702921684,2016-05-11T13:00:00Z,211,9,0.15,111
5553957443,2016-04-14T05:00:00Z,125,9,0.15,69
5553957443,2016-04-15T21:00:00Z,148,9,0.15,71
5553957443,2016-04-19T22:00:00Z,97,9,0.15,69
5553957443,2016-04-21T12:00:00Z,243,9,0.15,75
5553957443,2016-04-22T05:00:00Z,126,9,0.15,69
5553957443,2016-04-23T12:00:00Z,88,9,0.15,69
5553957443,2016-04-24T00:00:00Z,154,9,0.15,71
5553957443,2016-04-27T08:00:00Z,466,9,0.15,77
5553957443,2016-04-27T13:00:00Z,395,9,0.15,78
5553957443,2016-05-04T13:00:00Z,118,9,0.15,68
5553957443,2016-05-05T12:00:00Z,262,9,0.15,73
5553957443,2016-05-06T12:00:00Z,280,9,0.15,72
5553957443,2016-05-07T19:00:00Z,144,9,0.15,70
5553957443,2016-05-08T20:00:00Z,247,9,0.15,72
5553957443,2016-05-09T22:00:00Z,107,9,0.15,68
5553957443,2016-05-10T13:00:00Z,97,9,0.15,73
5553957443,2016-05-11T11:00:00Z,69,9,0.15,69
5553957443,2016-05-11T16:00:00Z,302,9,0.15,75
5577150313,2016-04-12T08:00:00Z,339,9,0.15,123
5577150313,2016-04-13T07:00:00Z,219,9,0.15,106
5577150313,2016-04-13T11:00:00Z,467,9,0.15,117
5577150313,2016-04-16T20:00:00Z,241,9,0.15,111
5577150313,2016-04-23T16:00:00Z,175,9,0.15,117
5577150313,2016-04-24T13:00:00Z,280,9,0.15,130
5577150313,2016-04-29T08:00:00Z,148,9,0.15,117
5577150313,2016-04-30T08:00:00Z,256,9,0.15,125
5577150313,2016-05-02T12:00:00Z,259,9,0.15,105
5577150313,2016-05-02T18:00:00Z,345,9,0.15,107
5577150313,2016-05-04T21:00:00Z,110,9,0.15,112
5577150313,2016-05-09T17:00:00Z,252,9,0.15,116
5577150313,2016-05-09T18:00:00Z,175,9,0.15,118
5577150313,2016-05-11T10:00:00Z,304,9,0.15,109
6117666160,2016-04-16T07:00:00Z,268,9,0.15,84
6117666160,2016-04-17T03:00:00Z,182,9,0.15,81
6117666160,2016-04-21T22:00:00Z,152,9,0.15,86
6117666160,2016-04-23T07:00:00Z,143,9,0.15,81
6117666160,2016-04-28T13:00:00Z,212,9,0.15,85
6775888955,2016-04-13T21:00:00Z,119,9,0.15,118
6775888955,2016-04-14T10:00:00Z,241,9,0.15,111
6962181067,2016-04-12T12:00:00Z,128,9,0.15,69
6962181067,2016-04-14T20:00:00Z,107,9,0.15,69
6962181067,2016-04-26T17:00:00Z,161,9,0.15,72
6962181067,2016-04-28T20:00:00Z,134,9,0.15,68
6962181067,2016-05-01T15:00:00Z,163,9,0.15,69
6962181067,2016-05-02T14:00:00Z,149,9,0.15,70
6962181067,2016-05-08T14:00:00Z,106,9,0.15,73
6962181067,2016-05-11T19:00:00Z,265,9,0.15,73
6962181067,2016-05-11T22:00:00Z,99,9,0.15,67
7007744171,2016-04-12T14:00:00Z,123,9,0.15,93
7007744171,2016-04-14T17:00:00Z,157,9,0.15,90
7007744171,2016-04-16T10:00:00Z,196,9,0.15,86
7007744171,2016-04-16T15:00:00Z,164,9,0.15,85
7007744171,2016-04-17T15:00:00Z,188,9,0.15,92
7007744171,2016-04-19T12:00:00Z,186,9,0.15,92
7007744171,2016-04-23T09:00:00Z,124,9,0.15,84
7007744171,2016-04-28T17:00:00Z,203,9,0.15,88
7007744171,2016-05-02T12:00:00Z,145,9,0.15,86
7007744171,2016-05-02T15:00:00Z,180,9,0.15,87
7007744171,2016-05-02T19:00:00Z,152,9,0.15,85
7007744171,2016-05-06T17:00:00Z,135,9,0.15,85
7086361926,2016-04-15T14:00:00Z,309,9,0.15,95
7086361926,2016-04-24T22:00:00Z,129,9,0.15,86
7086361926,2016-04-28T08:00:00Z,214,9,0.15,100
7086361926,2016-05-06T08:00:00Z,255,9,0.15,92
7086361926,2016-05-06T12:00:00Z,159,9,0.15,92
7086361926,2016-05-06T20:00:00Z,288,9,0.15,106
7086361926,2016-05-09T12:00:00Z,383,9,0.15,97
7086361926,2016-05-10T07:00:00Z,296,9,0.15,110
8053475328,2016-04-15T11:00:00Z,216,9,0.15,98
8053475328,2016-04-15T21:00:00Z,138,9,0.15,95
8053475328,2016-04-17T16:00:00Z,189,9,0.15,97
8053475328,2016-04-18T01:00:00Z,309,9,0.15,101
8053475328,2016-04-22T23:00:00Z,285,9,0.15,99
8053475328,2016-04-23T03:00:00Z,212,9,0.15,96
8053475328,2016-04-26T11:00:00Z,210,9,0.15,99
8053475328,2016-04-26T15:00:00Z,430,9,0.15,109
8053475328,2016-04-28T23:00:00Z,223,9,0.15,98
8053475328,2016-04-29T13:00:00Z,231,9,0.15,99
8053475328,2016-04-29T20:00:00Z,162,9,0.15,97
8053475328,2016-04-30T22:00:00Z,112,9,0.15,94
8053475328,2016-05-01T07:00:00Z,202,9,0.15,95
8053475328,2016-05-01T13:00:00Z,176,9,0.15,96
8053475328,2016-05-02T22:00:00Z,147,9,0.15,96
8053475328,2016-05-03T00:00:00Z,316,9,0.15,104
8053475328,2016-05-03T13:00:00Z,156,9,0.15,95
8053475328,2016-05-04T02:00:00Z,180,9,0.15,95
8053475328,2016-05-04T16:00:00Z,354,9,0.15,104
8053475328,2016-05-07T13:00:00Z,179,9,0.15,97
8053475328,2016-05-08T20:00:00Z,143,9,0.15,96
8253242879,2016-04-13T17:00:00Z,207,9,0.15,77
8253242879,2016-04-13T23:00:00Z,163,9,0.15,75
8253242879,2016-04-16T21:00:00Z,270,9,0.15,80
8253242879,2016-04-17T09:00:00Z,161,9,0.15,78
8253242879,2016-04-19T12:00:00Z,136,9,0.15,77
8253242879,2016-04-19T19:00:00Z,128,9,0.15,76
8253242879,2016-04-20T16:00:00Z,233,9,0.15,78
8253242879,2016-04-22T22:00:00Z,186,9,0.15,75
8253242879,2016-04-23T23:00:00Z,215,9,0.15,78
8253242879,2016-04-26T14:00:00Z,194,9,0.15,77
8253242879,2016-04-26T17:00:00Z,234,9,0.15,81
8253242879,2016-04-29T14:00:00Z,91,9,0.15,74
8378563200,2016-04-12T04:00:00Z,289,9,0.15,124
8378563200,2016-04-12T17:00:00Z,192,9,0.15,126
8378563200,2016-04-13T20:00:00Z,233,9,0.15,123
8378563200,2016-04-14T20:00:00Z,186,9,0.15,123
8378563200,2016-04-19T10:00:00Z,324,9,0.15,134
8378563200,2016-04-19T13:00:00Z,430,9,0.15,136
8378563200,2016-04-20T14:00:00Z,413,9,0.15,134
8378563200,2016-04-21T04:00:00Z,247,9,0.15,122
8378563200,2016-04-21T16:00:00Z,220,9,0.15,126
8378563200,2016-04-21T17:00:00Z,178,9,0.15,123
8378563200,2016-04-22T21:00:00Z,209,9,0.15,122
8378563200,2016-04-23T11:00:00Z,120,9,0.15,119
8378563200,2016-04-24T20:00:00Z,195,9,0.15,122
8378563200,2016-04-25T04:00:00Z,243,9,0.15,122
8378563200,2016-04-25T06:00:00Z,240,9,0.15,123
8378563200,2016-04-25T09:00:00Z,353,9,0.15,132
8378563200,2016-04-26T20:00:00Z,203,9,0.15,127
8378563200,2016-04-28T11:00:00Z,293,9,0.15,131
8378563200,2016-04-29T19:00:00Z,169,9,0.15,121
8378563200,2016-04-30T18:00:00Z,150,9,0.15,125
8378563200,2016-04-30T21:00:00Z,248,9,0.15,128
8378563200,2016-05-01T07:00:00Z,231,9,0.15,124
8378563200,2016-05-03T04:00:00Z,259,9,0.15,121
8378563200,2016-05-03T11:00:00Z,244,9,0.15,126
8378563200,2016-05-03T14:00:00Z,318,9,0.15,134
8378563200,2016-05-03T21:00:00Z,197,9,0.15,122
8378563200,2016-05-04T12:00:00Z,346,9,0.15,137
8378563200,2016-05-05T19:00:00Z,100,9,0.15,120
8378563200,2016-05-07T16:00:00Z,299,9,0.15,132
8378563200,2016-05-07T22:00:00Z,223,9,0.15,125
8378563200,2016-05-09T16:00:00Z,271,9,0.15,130
8378563200,2016-05-10T15:00:00Z,244,9,0.15,132
8378563200,2016-05-11T21:00:00Z,136,9,0.15,115
8583815059,2016-04-12T23:00:00Z,264,9,0.15,114
8583815059,2016-04-13T20:00:00Z,123,9,0.15,108
8583815059,2016-04-13T22:00:00Z,114,9,0.15,109
8583815059,2016-04-14T14:00:00Z,180,9,0.15,111
8583815059,2016-04-20T21:00:00Z,178,9,0.15,113
8583815059,2016-04-26T18:00:00Z,185,9,0.15,111
8583815059,2016-04-27T21:00:00Z,99,9,0.15,107
8583815059,2016-04-28T17:00:00Z,159,9,0.15,111
8583815059,2016-04-28T21:00:00Z,112,9,0.15,109
8583815059,2016-05-06T22:00:00Z,72,9,0.15,109
8583815059,2016-05-07T22:00:00Z,117,9,0.15,111
8583815059,2016-05-07T23:00:00Z,151,9,0.15,113
8583815059,2016-05-08T18:00:00Z,175,9,0.15,110
8792009665,2016-04-15T20:00:00Z,215,9,0.15,93
8792009665,2016-04-21T00:00:00Z,144,9,0.15,102
8792009665,2016-04-23T12:00:00Z,224,9,0.15,105
8792009665,2016-04-27T20:00:00Z,139,9,0.15,93
8792009665,2016-04-28T11:00:00Z,169,9,0.15,96
8792009665,2016-05-01T14:00:00Z,257,9,0.15,106
8792009665,2016-05-01T15:00:00Z,216,9,0.15,95
8792009665,2016-05-03T18:00:00Z,121,9,0.15,114
8792009665,2016-05-04T11:00:00Z,180,9,0.15,93
8792009665,2016-05-04T20:00:00Z,132,9,0.15,91
8877689391,2016-04-12T13:00:00Z,321,9,0.15,119
8877689391,2016-04-13T15:00:00Z,341,9,0.15,112
8877689391,2016-04-15T09:00:00Z,699,9,0.15,134
8877689391,2016-04-15T15:00:00Z,377,9,0.15,111
8877689391,2016-04-17T10:00:00Z,125,9,0.15,95
8877689391,2016-04-18T21:00:00Z,269,9,0.15,106
8877689391,2016-04-19T08:00:00Z,230,9,0.15,99
8877689391,2016-04-20T10:00:00Z,277,9,0.15,106
8877689391,2016-04-22T10:00:00Z,309,9,0.15,106
8877689391,2016-04-22T13:00:00Z,336,9,0.15,105
8877689391,2016-04-22T22:00:00Z,141,9,0.15,102
8877689391,2016-04-23T16:00:00Z,294,9,0.15,117
8877689391,2016-04-25T14:00:00Z,497,9,0.15,112
8877689391,2016-04-26T14:00:00Z,284,9,0.15,104
8877689391,2016-04-26T21:00:00Z,313,9,0.15,116
8877689391,2016-04-30T19:00:00Z,197,9,0.15,118
8877689391,2016-04-30T22:00:00Z,225,9,0.15,102
8877689391,2016-05-03T09:00:00Z,361,9,0.15,124
8877689391,2016-05-03T16:00:00Z,283,9,0.15,102
8877689391,2016-05-04T06:00:00Z,231,9,0.15,101
8877689391,2016-05-08T20:00:00Z,296,9,0.15,105
8877689391,2016-05-09T13:00:00Z,503,9,0.15,120
8877689391,2016-05-10T13:00:00Z,578,9,0.15,116
8877689391,2016-05-11T07:00:00Z,422,9,0.15,115
8877689391,2016-05-12T06:00:00Z,254,9,0.15,107
8877689391,2016-05-12T14:00:00Z,457,9,0.15,113
1503960366,2016-04-13T13:00:00Z,302,10,0.166667,72
1503960366,2016-04-13T16:00:00Z,299,10,0.166667,71
1503960366,2016-04-16T18:00:00Z,96,10,0.166667,65
1503960366,2016-04-17T14:00:00Z,252,10,0.166667,69
1503960366,2016-04-22T15:00:00Z,180,10,0.166667,66
1503960366,2016-04-24T00:00:00Z,141,10,0.166667,66
1503960366,2016-04-24T23:00:00Z,391,10,0.166667,72
1503960366,2016-04-25T16:00:00Z,263,10,0.166667,71
1503960366,2016-04-26T12:00:00Z,415,10,0.166667,74
1503960366,2016-04-27T00:00:00Z,277,10,0.166667,68
1503960366,2016-04-28T01:00:00Z,127,10,0.166667,62
1503960366,2016-04-28T11:00:00Z,288,10,0.166667,73
1503960366,2016-04-28T16:00:00Z,554,10,0.166667,81
1503960366,2016-04-29T16:00:00Z,285,10,0.166667,73
1503960366,2016-05-01T11:00:00Z,103,10,0.166667,65
1503960366,2016-05-01T12:00:00Z,130,10,0.166667,66
1503960366,2016-05-03T23:00:00Z,484,10,0.166667,77
1503960366,2016-05-05T08:00:00Z,107,10,0.166667,61
1503960366,2016-05-06T13:00:00Z,175,10,0.166667,66
1503960366,2016-05-07T16:00:00Z,259,10,0.166667,68
1503960366,2016-05-08T15:00:00Z,341,10,0.166667,68
1503960366,2016-05-09T10:00:00Z,322,10,0.166667,69
1624580081,2016-04-16T14:00:00Z,291,10,0.166667,68
1624580081,2016-04-17T18:00:00Z,401,10,0.166667,73
1624580081,2016-04-18T20:00:00Z,180,10,0.166667,66
1624580081,2016-04-19T11:00:00Z,120,10,0.166667,64
1624580081,2016-04-20T22:00:00Z,264,10,0.166667,71
1624580081,2016-04-22T10:00:00Z,240,10,0.166667,63
1624580081,2016-04-25T08:00:00Z,221,10,0.166667,64
1624580081,2016-04-27T16:00:00Z,561,10,0.166667,80
1624580081,2016-04-28T22:00:00Z,225,10,0.166667,65
1624580081,2016-04-29T20:00:00Z,148,10,0.166667,64
1624580081,2016-04-30T12:00:00Z,135,10,0.166667,63
1624580081,2016-05-04T10:00:00Z,181,10,0.166667,65
1624580081,2016-05-06T18:00:00Z,152,10,0.166667,65
1624580081,2016-05-06T20:00:00Z,223,10,0.166667,63
1624580081,2016-05-06T21:00:00Z,136,10,0.166667,62
1624580081,2016-05-07T17:00:00Z,162,10,0.166667,68
1624580081,2016-05-08T11:00:00Z,310,10,0.166667,66
1624580081,2016-05-08T14:00:00Z,333,10,0.166667,65
1624580081,2016-05-08T18:00:00Z,110,10,0.166667,64
1624580081,2016-05-09T19:00:00Z,274,10,0.166667,66
1624580081,2016-05-11T13:00:00Z,154,10,0.166667,64
1624580081,2016-05-11T14:00:00Z,199,10,0.166667,65
1624580081,2016-05-12T12:00:00Z,215,10,0.166667,65
1644430081,2016-04-12T08:00:00Z,451,10,0.166667,130
1644430081,2016-04-13T11:00:00Z,217,10,0.166667,121
1644430081,2016-04-15T08:00:00Z,89,10,0.166667,117
1644430081,2016-04-15T23:00:00Z,304,10,0.166667,119
1644430081,2016-04-20T17:00:00Z,36,10,0.166667,102
1644430081,2016-04-22T16:00:00Z,263,10,0.166667,109
1644430081,2016-04-25T18:00:00Z,283,10,0.166667,126
1644430081,2016-04-27T11:00:00Z,148,10,0.166667,118
1644430081,2016-04-28T13:00:00Z,164,10,0.166667,120
1644430081,2016-05-02T20:00:00Z,308,10,0.166667,122
1644430081,2016-05-04T08:00:00Z,518,10,0.166667,129
1644430081,2016-05-06T19:00:00Z,253,10,0.166667,129
1644430081,2016-05-07T19:00:00Z,303,10,0.166667,124
1644430081,2016-05-07T23:00:00Z,219,10,0.166667,118
1644430081,2016-05-08T12:00:00Z,256,10,0.166667,125
1644430081,2016-05-10T13:00:00Z,369,10,0.166667,115
1844505072,2016-04-13T22:00:00Z,168,10,0.166667,81
1844505072,2016-04-14T14:00:00Z,284,10,0.166667,80
1844505072,2016-04-14T22:00:00Z,167,10,0.166667,80
1844505072,2016-04-15T21:00:00Z,457,10,0.166667,91
1844505072,2016-04-23T10:00:00Z,392,10,0.166667,82
1844505072,2016-04-28T18:00:00Z,151,10,0.166667,79
1844505072,2016-04-29T01:00:00Z,184,10,0.166667,78
1844505072,2016-04-29T21:00:00Z,133,10,0.166667,78
1844505072,2016-04-30T20:00:00Z,154,10,0.166667,81
1844505072,2016-05-05T12:00:00Z,184,10,0.166667,82
1927972279,2016-04-14T18:00:00Z,143,10,0.166667,118
1927972279,2016-04-18T11:00:00Z,158,10,0.166667,115
1927972279,2016-04-23T20:00:00Z,77,10,0.166667,113
1927972279,2016-05-01T14:00:00Z,232,10,0.166667,117
2022484408,2016-04-14T07:00:00Z,235,10,0.166667,89
2022484408,2016-04-15T18:00:00Z,227,10,0.166667,88
2022484408,2016-04-17T13:00:00Z,292,10,0.166667,89
2022484408,2016-04-21T08:00:00Z,168,10,0.166667,88
2022484408,2016-04-21T20:00:00Z,162,10,0.166667,84
2022484408,2016-04-22T20:00:00Z,174,10,0.166667,86
2022484408,2016-04-23T21:00:00Z,139,10,0.166667,83
2022484408,2016-04-25T10:00:00Z,289,10,0.166667,87
2022484408,2016-05-04T17:00:00Z,214,10,0.166667,86
2022484408,2016-05-08T14:00:00Z,194,10,0.166667,96
2022484408,2016-05-11T13:00:00Z,225,10,0.166667,83
2026352035,2016-04-13T14:00:00Z,125,10,0.166667,62
2026352035,2016-04-16T09:00:00Z,235,10,0.166667,65
2026352035,2016-04-16T18:00:00Z,82,10,0.166667,62
2026352035,2016-04-16T20:00:00Z,175,10,0.166667,62
2026352035,2016-04-19T21:00:00Z,136,10,0.166667,60
2026352035,2016-04-20T21:00:00Z,256,10,0.166667,64
2026352035,2016-04-21T14:00:00Z,115,10,0.166667,61
2026352035,2016-04-22T17:00:00Z,216,10,0.166667,65
2026352035,2016-04-22T18:00:00Z,170,10,0.166667,63
2026352035,2016-04-26T09:00:00Z,159,10,0.166667,63
2026352035,2016-04-28T12:00:00Z,67,10,0.166667,61
2026352035,2016-04-28T22:00:00Z,219,10,0.166667,62
2026352035,2016-04-30T16:00:00Z,139,10,0.166667,62
2026352035,2016-05-01T09:00:00Z,94,10,0.166667,62
2026352035,2016-05-01T20:00:00Z,149,10,0.166667,61
2026352035,2016-05-02T19:00:00Z,121,10,0.166667,63
2026352035,2016-05-07T11:00:00Z,216,10,0.166667,65
2026352035,2016-05-09T09:00:00Z,147,10,0.166667,62
2026352035,2016-05-11T21:00:00Z,150,10,0.166667,61
2320127002,2016-04-13T09:00:00Z,198,10,0.166667,76
2320127002,2016-04-13T19:00:00Z,168,10,0.166667,75
2320127002,2016-04-14T00:00:00Z,191,10,0.166667,74
2320127002,2016-04-17T16:00:00Z,286,10,0.166667,82
2320127002,2016-04-18T08:00:00Z,287,10,0.166667,79
2320127002,2016-04-18T15:00:00Z,228,10,0.166667,77
2320127002,2016-04-20T00:00:00Z,220,10,0.166667,74
2320127002,2016-04-22T22:00:00Z,218,10,0.166667,77
2320127002,2016-04-27T09:00:00Z,151,10,0.166667,72
2320127002,2016-05-01T01:00:00Z,179,10,0.166667,75
2320127002,2016-05-02T04:00:00Z,203,10,0.166667,73
2320127002,2016-05-07T06:00:00Z,322,10,0.166667,79
2320127002,2016-05-09T09:00:00Z,184,10,0.166667,76
2320127002,2016-05-09T17:00:00Z,139,10,0.166667,73
2347167796,2016-04-14T09:00:00Z,264,10,0.166667,80
2347167796,2016-04-14T12:00:00Z,382,10,0.166667,82
2347167796,2016-04-15T11:00:00Z,146,10,0.166667,76
2347167796,2016-04-18T10:00:00Z,178,10,0.166667,76
2347167796,2016-04-20T15:00:00Z,126,10,0.166667,76
2347167796,2016-04-21T10:00:00Z,128,10,0.166667,75
2347167796,2016-04-25T16:00:00Z,120,10,0.166667,75
2347167796,2016-04-25T21:00:00Z,165,10,0.166667,77
2347167796,2016-04-28T09:00:00Z,138,10,0.166667,77
2873212765,2016-04-13T20:00:00Z,105,10,0.166667,68
2873212765,2016-04-14T11:00:00Z,318,10,0.166667,77
2873212765,2016-04-17T18:00:00Z,172,10,0.166667,70
2873212765,2016-04-23T17:00:00Z,36,10,0.166667,65
2873212765,2016-04-25T06:00:00Z,239,10,0.166667,73
2873212765,2016-04-25T19:00:00Z,70,10,0.166667,66
2873212765,2016-04-26T16:00:00Z,169,10,0.166667,70
2873212765,2016-04-27T19:00:00Z,119,10,0.166667,69
2873212765,2016-04-28T08:00:00Z,115,10,0.166667,67
2873212765,2016-04-29T18:00:00Z,142,10,0.166667,67
2873212765,2016-05-01T13:00:00Z,119,10,0.166667,67
2873212765,2016-05-03T19:00:00Z,63,10,0.166667,67
2873212765,2016-05-09T18:00:00Z,137,10,0.166667,69
3372868164,2016-04-17T09:00:00Z,103,10,0.166667,71
3372868164,2016-04-18T06:00:00Z,86,10,0.166667,70
3372868164,2016-04-23T18:00:00Z,265,10,0.166667,73
3372868164,2016-04-24T09:00:00Z,169,10,0.166667,72
3372868164,2016-04-26T18:00:00Z,145,10,0.166667,72
3372868164,2016-04-27T18:00:00Z,198,10,0.166667,72
3372868164,2016-04-28T21:00:00Z,58,10,0.166667,70
3977333714,2016-04-12T21:00:00Z,291,10,0.166667,59
3977333714,2016-04-17T11:00:00Z,154,10,0.166667,56
3977333714,2016-04-17T21:00:00Z,509,10,0.166667,66
3977333714,2016-04-20T00:00:00Z,358,10,0.166667,60
3977333714,2016-04-20T14:00:00Z,468,10,0.166667,65
3977333714,2016-04-21T09:00:00Z,110,10,0.166667,55
3977333714,2016-04-22T09:00:00Z,354,10,0.166667,60
3977333714,2016-04-22T17:00:00Z,92,10,0.166667,56
3977333714,2016-04-27T23:00:00Z,345,10,0.166667,60
3977333714,2016-04-29T00:00:00Z,130,10,0.166667,55
3977333714,2016-04-29T12:00:00Z,202,10,0.166667,56
3977333714,2016-04-30T00:00:00Z,108,10,0.166667,54
3977333714,2016-05-01T09:00:00Z,139,10,0.166667,57
3977333714,2016-05-02T16:00:00Z,217,10,0.166667,57
3977333714,2016-05-04T13:00:00Z,336,10,0.166667,61
3977333714,2016-05-06T09:00:00Z,205,10,0.166667,56
3977333714,2016-05-10T16:00:00Z,218,10,0.166667,57
4020332650,2016-04-16T09:00:00Z,118,10,0.166667,136
4020332650,2016-05-03T11:00:00Z,334,10,0.166667,134
4020332650,2016-05-04T10:00:00Z,222,10,0.166667,149
4020332650,2016-05-06T07:00:00Z,256,10,0.166667,119
4020332650,2016-05-07T13:00:00Z,372,10,0.166667,131
4020332650,2016-05-08T13:00:00Z,218,10,0.166667,120
4020332650,2016-05-10T08:00:00Z,198,10,0.166667,116
4057192912,2016-04-15T09:00:00Z,384,10,0.166667,107
4319703577,2016-04-14T23:00:00Z,174,10,0.166667,80
4319703577,2016-04-15T16:00:00Z,159,10,0.166667,82
4319703577,2016-04-15T20:00:00Z,126,10,0.166667,79
4319703577,2016-04-22T20:00:00Z,120,10,0.166667,79
4319703577,2016-04-24T08:00:00Z,171,10,0.166667,81
4319703577,2016-04-24T15:00:00Z,218,10,0.166667,82
4319703577,2016-04-24T16:00:00Z,122,10,0.166667,83
4319703577,2016-05-02T19:00:00Z,529,10,0.166667,97
4319703577,2016-05-02T20:00:00Z,506,10,0.166667,99
4319703577,2016-05-04T08:00:00Z,212,10,0.166667,83
4319703577,2016-05-07T12:00:00Z,381,10,0.166667,89
4388161847,2016-04-15T13:00:00Z,193,10,0.166667,114
4388161847,2016-04-15T15:00:00Z,452,10,0.166667,120
4388161847,2016-04-16T19:00:00Z,162,10,0.166667,122
4388161847,2016-04-17T11:00:00Z,141,10,0.166667,108
4388161847,2016-04-18T10:00:00Z,495,10,0.166667,121
4388161847,2016-04-18T13:00:00Z,315,10,0.166667,114
4388161847,2016-04-18T15:00:00Z,291,10,0.166667,111
4388161847,2016-04-19T08:00:00Z,237,10,0.166667,110
4388161847,2016-04-22T14:00:00Z,150,10,0.166667,122
4388161847,2016-04-23T19:00:00Z,181,10,0.166667,109
4388161847,2016-04-24T10:00:00Z,253,10,0.166667,108
4388161847,2016-04-24T19:00:00Z,215,10,0.166667,108
4388161847,2016-04-25T11:00:00Z,459,10,0.166667,127
4388161847,2016-04-26T14:00:00Z,369,10,0.166667,118
4388161847,2016-04-27T10:00:00Z,450,10,0.166667,117
4388161847,2016-04-27T11:00:00Z,496,10,0.166667,128
4388161847,2016-04-27T21:00:00Z,304,10,0.166667,114
4388161847,2016-04-29T10:00:00Z,306,10,0.166667,113
4388161847,2016-04-29T12:00:00Z,355,10,0.166667,115
4388161847,2016-04-29T14:00:00Z,543,10,0.166667,130
4388161847,2016-04-30T10:00:00Z,247,10,0.166667,126
4388161847,2016-04-30T17:00:00Z,269,10,0.166667,111
4388161847,2016-04-30T19:00:00Z,328,10,0.166667,117
4388161847,2016-05-01T09:00:00Z,201,10,0.166667,109
4388161847,2016-05-02T10:00:00Z,411,10,0.166667,115
